ID,Age,Rotten Tomatoes,Netflix,Disney+
3894,3,70,0,0
3895,5,70,0,0
3896,5,70,0,0
3897,5,70,0,0
3898,2,70,0,0
3899,5,70,0,0
3900,3,70,0,0
3901,5,70,0,0
3902,3,70,0,0
3903,0,70,0,0
3904,3,70,0,0
3905,5,70,0,0
3906,0,70,0,0
3907,5,70,0,0
3908,0,70,0,0
3909,5,70,0,0
3910,3,70,0,0
3911,5,70,0,0
3912,3,70,0,0
3913,1,70,0,0
3914,5,70,0,0
3915,3,70,0,0
3916,5,70,0,0
3917,3,69,0,0
3918,3,69,0,0
3919,3,69,0,0
3920,3,69,0,0
3921,3,69,0,0
3922,5,69,0,0
3923,5,69,0,0
3924,5,69,0,0
3925,3,69,0,0
3926,5,69,0,0
3927,0,69,0,0
3928,5,69,0,0
3929,3,69,0,0
3930,5,69,0,0
3931,2,69,0,0
3932,5,69,0,0
3933,2,69,0,0
3934,0,69,0,0
3935,5,69,0,0
3936,4,69,0,0
3937,5,68,0,0
3938,5,68,0,0
3939,5,68,0,0
3940,3,68,0,0
3941,0,68,0,0
3942,3,68,0,0
3943,2,68,0,0
3944,3,68,0,0
3945,2,68,0,0
3946,0,68,0,0
3947,2,68,0,0
3948,5,68,0,0
3949,2,68,0,0
3950,5,68,0,0
3951,5,68,0,0
3952,2,68,0,0
3953,5,68,0,0
3954,5,68,0,0
3955,5,68,0,0
3956,0,67,0,0
3957,0,67,0,0
3958,5,67,0,0
3959,2,67,0,1
3960,5,67,0,0
3961,5,67,0,0
3962,3,67,0,0
3963,5,67,0,0
3964,3,67,0,0
3965,3,67,0,0
3966,0,67,0,0
3967,0,67,0,0
3968,5,67,0,0
3969,3,67,0,0
3970,5,67,0,0
3971,5,67,0,0
3972,3,67,0,0
3973,3,67,0,0
3974,3,67,0,0
3975,5,67,0,0
3976,5,67,0,0
3977,0,67,0,0
3978,3,67,0,0
3979,5,67,0,0
3980,0,67,0,0
3981,3,67,0,0
3982,5,67,0,0
3983,5,67,0,0
3984,3,67,0,0
3985,5,66,0,0
3986,0,66,0,0
3987,5,66,0,0
3988,2,66,0,0
3989,5,66,0,0
3990,3,66,0,0
3991,3,66,0,0
3992,5,66,0,0
3993,5,66,0,0
3994,5,66,0,0
3995,0,66,0,0
3996,1,66,0,0
3997,5,66,0,0
3998,3,66,0,0
3999,5,66,0,0
4000,0,66,0,0
4001,2,66,0,0
4002,0,66,0,0
4003,5,66,0,0
4004,3,66,0,0
4005,5,66,0,0
4006,5,66,0,0
4007,2,66,0,0
4008,5,66,0,0
4009,0,66,0,0
4010,5,66,0,0
4011,5,66,0,0
4012,5,66,0,0
4013,0,66,0,0
4014,0,66,0,0
4015,5,66,0,0
4016,3,66,0,0
4017,3,66,0,0
4018,3,66,0,0
4019,3,66,0,0
4020,0,66,0,0
4021,2,65,0,0
4022,0,65,0,0
4023,3,65,0,0
4024,0,65,0,0
4025,5,65,0,0
4026,5,65,0,0
4027,5,65,0,0
4028,5,65,0,0
4029,3,65,0,0
4030,5,65,0,0
4031,0,65,0,0
4032,0,65,0,0
4033,5,65,0,0
4034,3,65,0,0
4035,0,65,0,0
4036,0,65,0,0
4037,5,65,0,0
4038,5,65,0,0
4039,2,65,0,0
4040,2,65,0,0
4041,0,65,0,0
4042,0,65,0,0
4043,5,65,0,0
4044,3,65,0,0
4045,5,65,0,0
4046,3,65,0,0
4047,2,65,0,0
4048,0,65,0,0
4049,5,65,0,0
4050,3,65,0,0
4051,2,65,0,0
4052,0,64,0,0
4053,5,64,0,0
4054,5,64,0,0
4055,5,64,0,0
4056,0,64,0,0
4057,1,64,0,0
4058,5,64,0,0
4059,2,64,0,0
4060,5,64,0,0
4061,1,64,0,0
4062,5,64,0,0
4063,0,64,0,0
4064,5,64,0,0
4065,2,64,0,0
4066,3,64,0,0
4067,3,64,0,0
4068,3,64,0,0
4069,5,64,0,0
4070,5,64,0,0
4071,3,64,0,0
4072,2,64,0,0
4073,5,64,0,0
4074,5,64,0,0
4075,5,64,0,0
4076,5,64,0,0
4077,5,64,0,0
4078,4,64,0,0
4079,5,64,0,0
4080,5,64,0,0
4081,5,64,0,0
4082,5,64,0,0
4083,5,64,0,0
4084,0,64,0,0
4085,5,64,0,0
4086,4,64,0,0
4087,5,64,0,0
4088,5,63,0,0
4089,2,63,0,0
4090,3,63,0,0
4091,3,63,0,0
4092,5,63,0,0
4093,0,63,0,0
4094,5,63,0,0
4095,0,63,0,0
4096,4,63,0,0
4097,5,63,0,0
4098,0,63,0,0
4099,5,63,0,0
4100,5,63,0,0
4101,3,63,0,0
4102,0,63,0,0
4103,2,63,0,0
4104,0,63,0,0
4105,0,63,0,0
4106,5,63,0,0
4107,5,63,0,0
4108,0,63,0,0
4109,1,63,0,0
4110,2,63,0,0
4111,3,63,0,0
4112,5,63,0,0
4113,0,63,0,0
4114,4,63,0,0
4115,0,63,0,0
4116,3,63,0,0
4117,5,63,0,0
4118,5,63,0,0
4119,5,63,0,0
4120,5,63,0,0
4121,4,63,0,0
4122,0,63,0,0
4123,0,63,0,0
4124,5,63,0,0
4125,2,62,0,0
4126,0,62,0,0
4127,5,62,0,0
4128,0,62,0,0
4129,5,62,0,0
4130,5,62,0,0
4131,0,62,0,0
4132,5,62,0,1
4133,0,62,0,0
4134,5,62,0,0
4135,4,62,0,0
4136,0,62,0,0
4137,5,62,0,0
4138,0,62,0,0
4139,5,62,0,0
4140,5,62,0,0
4141,5,62,0,0
4142,2,62,0,0
4143,5,62,0,0
4144,3,62,0,0
4145,2,62,0,0
4146,2,62,0,0
4147,5,62,0,0
4148,0,62,0,0
4149,3,62,0,0
4150,2,62,0,0
4151,5,62,0,0
4152,3,62,0,0
4153,3,62,0,0
4154,3,62,0,0
4155,3,62,0,0
4156,5,61,0,0
4157,5,61,0,0
4158,3,61,0,0
4159,5,61,0,0
4160,5,61,0,0
4161,3,61,0,0
4162,3,61,0,0
4163,0,61,0,0
4164,4,61,0,0
4165,5,61,0,0
4166,3,61,0,0
4167,0,61,0,0
4168,0,61,0,0
4169,0,61,0,0
4170,0,61,0,0
4171,3,61,0,0
4172,0,61,0,0
4173,5,61,0,0
4174,5,61,0,0
4175,0,61,0,0
4176,2,61,0,0
4177,5,61,0,0
4178,1,61,0,0
4179,3,61,0,0
4180,3,61,0,0
4181,5,61,0,0
4182,3,61,0,0
4183,5,61,0,0
4184,5,61,0,0
4185,0,60,0,0
4186,5,60,0,0
4187,0,60,0,1
4188,3,60,0,0
4189,0,60,0,0
4190,5,60,0,0
4191,3,60,0,0
4192,3,60,0,0
4193,0,60,0,0
4194,0,60,0,0
4195,0,60,0,0
4196,5,60,0,0
4197,5,60,0,0
4198,5,60,0,0
4199,5,60,0,0
4200,2,60,0,0
4201,0,60,0,0
4202,4,60,0,0
4203,2,60,0,0
4204,3,60,0,1
4205,5,60,0,0
4206,2,60,0,0
4207,2,60,0,0
4208,1,60,0,0
4209,5,60,0,0
4210,0,60,0,0
4211,3,60,0,0
4212,3,60,0,0
4213,5,60,0,0
4214,0,60,0,0
4215,5,60,0,0
4216,0,59,0,0
4217,0,59,0,0
4218,5,59,0,0
4219,0,59,0,0
4220,0,59,0,0
4221,5,59,0,0
4222,5,59,0,0
4223,5,59,0,0
4224,3,59,0,0
4225,5,59,0,0
4226,5,59,0,0
4227,2,59,0,0
4228,2,59,0,0
4229,0,59,0,0
4230,0,59,0,0
4231,5,59,0,0
4232,3,59,0,0
4233,0,59,0,0
4234,5,59,0,0
4235,3,59,0,0
4236,5,59,0,0
4237,0,59,0,0
4238,0,59,0,0
4239,5,59,0,0
4240,4,59,0,0
4241,5,59,0,0
4242,2,59,0,0
4243,0,59,0,0
4244,0,59,0,0
4245,0,59,0,0
4246,5,59,0,0
4247,1,59,0,0
4248,0,58,0,0
4249,5,58,0,0
4250,0,58,0,0
4251,0,58,0,0
4252,0,58,0,0
4253,0,58,0,0
4254,3,58,0,0
4255,0,58,0,0
4256,5,58,0,0
4257,5,58,0,0
4258,3,58,0,0
4259,0,58,0,0
4260,3,58,0,0
4261,5,58,0,0
4262,0,58,0,0
4263,0,58,0,0
4264,0,58,0,0
4265,0,58,0,0
4266,3,58,0,0
4267,5,58,0,0
4268,0,58,0,0
4269,3,58,0,0
4270,5,58,0,0
4271,5,58,0,0
4272,5,58,0,0
4273,3,58,0,0
4274,5,58,0,0
4275,5,58,0,0
4276,0,58,0,0
4277,1,58,0,0
4278,5,58,0,0
4279,0,58,0,0
4280,0,58,0,0
4281,5,58,0,0
4282,0,58,0,0
4283,0,58,0,0
4284,3,57,0,0
4285,3,57,0,0
4286,5,57,0,0
4287,5,57,0,0
4288,5,57,0,0
4289,5,57,0,0
4290,5,57,0,0
4291,5,57,0,0
4292,0,57,0,0
4293,5,57,0,0
4294,5,57,0,0
4295,2,57,0,0
4296,5,57,0,0
4297,0,57,0,0
4298,3,57,0,0
4299,0,57,0,0
4300,5,57,0,0
4301,4,57,0,0
4302,5,57,0,0
4303,3,57,0,0
4304,0,57,0,0
4305,0,57,0,0
4306,0,57,0,0
4307,5,57,0,0
4308,3,57,0,0
4309,5,57,0,0
4310,1,57,0,0
4311,0,57,0,0
4312,0,57,0,0
4313,5,57,0,0
4314,0,57,0,0
4315,5,57,0,0
4316,4,57,0,0
4317,5,57,0,0
4318,5,57,0,0
4319,0,56,0,0
4320,2,56,0,0
4321,1,56,0,0
4322,0,56,0,0
4323,0,56,0,0
4324,3,56,0,0
4325,0,56,0,0
4326,0,56,0,0
4327,2,56,0,0
4328,0,56,0,0
4329,5,56,0,0
4330,5,56,0,0
4331,0,56,0,0
4332,5,56,0,0
4333,0,56,0,0
4334,5,56,0,0
4335,5,56,0,0
4336,3,56,0,0
4337,5,56,0,0
4338,0,56,0,0
4339,0,56,0,0
4340,0,56,0,0
4341,3,56,0,0
4342,5,56,0,0
4343,5,56,0,0
4344,0,56,0,0
4345,5,56,0,0
4346,0,56,0,0
4347,5,56,0,0
4348,1,56,0,0
4349,0,56,0,0
4350,5,56,0,0
4351,0,56,0,0
4352,3,56,0,0
4353,5,55,0,0
4354,0,55,0,0
4355,0,55,0,0
4356,5,55,0,0
4357,0,55,0,0
4358,5,55,0,0
4359,0,55,0,0
4360,0,55,0,0
4361,0,55,0,0
4362,0,55,0,0
4363,3,55,0,0
4364,5,55,0,0
4365,0,55,0,0
4366,5,55,0,0
4367,2,55,0,0
4368,5,55,0,0
4369,2,55,0,0
4370,4,55,0,0
4371,2,55,0,0
4372,0,55,0,0
4373,0,55,0,0
4374,1,55,0,0
4375,0,55,0,0
4376,0,55,0,0
4377,4,55,0,0
4378,4,55,0,0
4379,3,55,0,0
4380,5,55,0,0
4381,5,55,0,0
4382,5,55,0,0
4383,5,55,0,0
4384,5,55,0,0
4385,2,55,0,0
4386,5,55,0,0
4387,5,55,0,0
4388,3,54,0,0
4389,0,54,0,0
4390,0,54,0,0
4391,3,54,0,0
4392,0,54,0,0
4393,2,54,0,0
4394,0,54,0,0
4395,0,54,0,0
4396,5,54,0,0
4397,1,54,0,0
4398,5,54,0,0
4399,5,54,0,0
4400,2,54,0,0
4401,5,54,0,0
4402,0,54,0,0
4403,0,54,0,0
4404,0,54,0,0
4405,0,54,0,0
4406,0,54,0,0
4407,0,54,0,0
4408,0,54,0,0
4409,5,54,0,0
4410,0,54,0,0
4411,0,54,0,0
4412,0,54,0,0
4413,0,54,0,0
4414,5,54,0,0
4415,5,54,0,0
4416,0,54,0,0
4417,5,53,0,0
4418,0,53,0,0
4419,2,53,0,0
4420,5,53,0,0
4421,0,53,0,0
4422,2,53,0,0
4423,5,53,0,0
4424,0,53,0,0
4425,3,53,0,0
4426,5,53,0,0
4427,0,53,0,0
4428,3,53,0,0
4429,0,53,0,0
4430,0,53,0,0
4431,5,53,0,0
4432,5,53,0,0
4433,0,53,0,0
4434,0,53,0,0
4435,3,53,0,0
4436,5,53,0,0
4437,0,53,0,0
4438,5,53,0,0
4439,0,53,0,0
4440,0,53,0,0
4441,0,53,0,0
4442,0,53,0,0
4443,5,53,0,0
4444,5,53,0,0
4445,0,53,0,0
4446,5,53,0,0
4447,0,52,0,0
4448,0,52,0,0
4449,0,52,0,0
4450,2,52,0,0
4451,0,52,0,0
4452,0,52,0,0
4453,0,52,0,0
4454,2,52,0,0
4455,0,52,0,0
4456,0,52,0,0
4457,0,52,0,0
4458,0,52,0,0
4459,0,52,0,0
4460,3,52,0,0
4461,5,52,0,0
4462,5,52,0,0
4463,5,52,0,0
4464,0,52,0,0
4465,3,52,0,0
4466,5,52,0,0
4467,0,52,0,0
4468,5,52,0,0
4469,0,52,0,0
4470,5,52,0,0
4471,5,52,0,0
4472,2,52,0,0
4473,0,52,0,0
4474,1,52,0,0
4475,0,51,0,0
4476,0,51,0,0
4477,5,51,0,0
4478,0,51,0,0
4479,2,51,0,0
4480,3,51,0,0
4481,0,51,0,0
4482,2,51,0,0
4483,0,51,0,0
4484,5,51,0,0
4485,0,51,0,0
4486,5,51,0,0
4487,0,51,0,0
4488,0,51,0,0
4489,1,51,0,0
4490,5,51,0,0
4491,3,51,0,0
4492,5,51,0,0
4493,0,51,0,0
4494,0,51,0,0
4495,5,51,0,0
4496,4,51,0,0
4497,5,51,0,0
4498,5,51,0,0
4499,0,51,0,0
4500,2,51,0,0
4501,0,51,0,0
4502,5,50,0,0
4503,5,50,0,0
4504,5,50,0,0
4505,1,50,0,0
4506,0,50,0,0
4507,5,50,0,0
4508,0,50,0,0
4509,0,50,0,0
4510,5,50,0,0
4511,1,50,0,0
4512,3,50,0,0
4513,0,50,0,1
4514,2,50,0,0
4515,0,50,0,0
4516,0,50,0,0
4517,0,50,0,0
4518,5,50,0,0
4519,0,50,0,0
4520,0,50,0,0
4521,0,50,0,0
4522,1,50,0,0
4523,3,50,0,0
4524,0,50,0,0
4525,5,50,0,0
4526,5,49,0,0
4527,0,49,0,0
4528,0,49,0,0
4529,2,49,0,0
4530,0,49,0,0
4531,0,49,0,0
4532,0,49,0,0
4533,0,49,0,0
4534,0,49,0,0
4535,5,49,0,0
4536,0,49,0,0
4537,0,49,0,0
4538,0,49,0,0
4539,0,49,0,0
4540,5,49,0,0
4541,0,49,0,0
4542,0,49,0,0
4543,4,49,0,0
4544,1,49,0,0
4545,0,49,0,0
4546,0,48,0,0
4547,2,48,0,0
4548,5,48,0,0
4549,3,48,0,0
4550,5,48,0,0
4551,0,48,0,0
4552,0,48,0,0
4553,5,48,0,0
4554,0,48,0,0
4555,4,48,0,0
4556,0,48,0,0
4557,3,48,0,0
4558,2,48,0,0
4559,5,48,0,0
4560,2,48,0,0
4561,5,48,0,0
4562,0,48,0,0
4563,0,48,0,0
4564,2,48,0,0
4565,0,48,0,0
4566,0,47,0,0
4567,2,47,0,0
4568,2,47,0,0
4569,0,47,0,0
4570,3,47,0,0
4571,0,47,0,0
4572,3,47,0,0
4573,0,47,0,0
4574,0,47,0,0
4575,2,47,0,0
4576,0,47,0,0
4577,5,47,0,0
4578,0,47,0,0
4579,0,47,0,0
4580,0,47,0,0
4581,0,47,0,0
4582,5,47,0,0
4583,0,47,0,0
4584,0,47,0,0
4585,0,47,0,0
4586,2,47,0,0
4587,2,47,0,0
4588,0,46,0,0
4589,0,46,0,0
4590,1,46,0,0
4591,0,46,0,0
4592,5,46,0,0
4593,0,46,0,0
4594,0,46,0,0
4595,0,46,0,0
4596,5,46,0,0
4597,0,46,0,0
4598,5,46,0,0
4599,5,46,0,0
4600,3,46,0,0
4601,2,46,0,0
4602,0,46,0,0
4603,0,46,0,0
4604,0,46,0,0
4605,0,45,0,0
4606,0,45,0,0
4607,0,45,0,0
4608,0,45,0,0
4609,0,45,0,0
4610,2,45,0,0
4611,3,45,0,0
4612,5,45,0,0
4613,0,45,0,0
4614,0,45,0,0
4615,0,45,0,0
4616,1,45,0,0
4617,0,45,0,0
4618,0,45,0,0
4619,3,45,0,0
4620,0,44,0,0
4621,0,44,0,0
4622,3,44,0,0
4623,1,44,0,0
4624,0,44,0,0
4625,0,44,0,0
4626,3,44,0,0
4627,5,44,0,0
4628,0,44,0,0
4629,2,44,0,0
4630,0,44,0,0
4631,0,44,0,0
4632,0,44,0,0
4633,0,44,0,0
4634,0,44,0,0
4635,5,44,0,0
4636,3,44,0,0
4637,0,44,0,0
4638,0,44,0,0
4639,4,44,0,0
4640,4,43,0,0
4641,2,43,0,0
4642,1,43,0,0
4643,5,43,0,0
4644,0,43,0,0
4645,0,43,0,0
4646,2,43,0,0
4647,0,43,0,0
4648,0,43,0,0
4649,2,43,0,0
4650,4,43,0,0
4651,0,43,0,0
4652,2,43,0,0
4653,0,43,0,0
4654,0,43,0,0
4655,0,43,0,0
4656,1,43,0,0
4657,0,43,0,0
4658,0,42,0,0
4659,0,42,0,0
4660,0,42,0,0
4661,5,42,0,0
4662,0,42,0,0
4663,0,42,0,0
4664,1,42,0,0
4665,0,41,0,0
4666,0,41,0,0
4667,0,41,0,0
4668,4,41,0,0
4669,3,41,0,0
4670,0,41,0,0
4671,1,41,0,0
4672,1,41,0,0
4673,0,41,0,0
4674,1,41,0,0
4675,0,41,0,0
4676,0,40,0,0
4677,0,40,0,0
4678,0,40,0,0
4679,0,39,0,0
4680,0,39,0,0
4681,0,39,0,0
4682,0,39,0,0
4683,5,39,0,0
4684,0,39,0,0
4685,0,39,0,0
4686,5,38,0,0
4687,0,38,0,0
4688,2,38,0,0
4689,0,38,0,0
4690,0,38,0,0
4691,5,38,0,0
4692,5,37,0,0
4693,0,37,0,0
4694,5,35,0,0
4695,1,35,0,0
4696,0,35,0,0
4697,0,33,0,0
4698,4,31,0,0
4699,0,20,0,0
4700,0,15,0,0
4701,3,15,0,0
4702,0,13,0,0
4703,0,12,0,0
4704,5,93,0,0
4705,0,93,0,0
4706,0,91,0,0
4707,2,90,0,0
4708,5,89,0,0
4709,5,89,0,0
4710,5,88,0,0
4711,5,88,0,0
4712,0,88,0,0
4713,5,87,0,0
4714,5,87,0,0
4715,5,86,0,0
4716,2,86,0,0
4717,3,85,0,0
4718,2,85,0,0
4719,5,85,0,0
4720,5,85,0,0
4721,2,84,0,0
4722,5,84,0,0
4723,2,84,0,0
4724,5,84,0,0
4725,2,83,0,0
4726,0,83,0,0
4727,3,82,0,0
4728,5,82,0,0
4729,0,82,0,0
4730,3,82,0,0
4731,5,82,0,0
4732,0,82,0,0
4733,3,82,0,0
4734,0,81,0,0
4735,5,81,0,0
4736,0,81,0,0
4737,5,81,0,0
4738,3,81,0,0
4739,5,81,0,0
4740,2,81,0,0
4741,3,80,0,0
4742,0,80,0,0
4743,5,80,0,0
4744,2,80,0,0
4745,5,80,0,0
4746,5,80,0,0
4747,5,80,0,0
4748,2,80,0,0
4749,5,80,0,0
4750,3,79,0,0
4751,5,79,0,0
4752,3,79,0,0
4753,2,79,0,0
4754,0,79,0,0
4755,5,79,0,0
4756,3,79,0,0
4757,2,79,0,0
4758,3,79,0,0
4759,5,79,0,0
4760,3,79,0,0
4761,4,78,0,0
4762,3,78,0,0
4763,5,78,0,0
4764,3,78,0,0
4765,3,78,0,0
4766,5,78,0,0
4767,2,77,0,0
4768,2,77,0,0
4769,5,77,0,0
4770,0,77,0,0
4771,5,77,0,0
4772,1,77,0,0
4773,5,77,0,0
4774,5,77,0,0
4775,5,77,0,0
4776,0,77,0,0
4777,5,77,0,0
4778,2,76,0,0
4779,3,76,0,0
4780,3,76,0,0
4781,5,76,0,0
4782,1,76,0,0
4783,2,76,0,0
4784,0,76,0,0
4785,2,76,0,0
4786,5,76,0,0
4787,5,76,0,0
4788,1,76,0,0
4789,2,76,0,0
4790,5,76,0,0
4791,0,76,0,0
4792,3,75,0,0
4793,5,75,0,0
4794,5,75,0,0
4795,2,75,0,0
4796,5,75,0,0
4797,4,75,0,0
4798,5,75,0,0
4799,5,75,0,0
4800,2,75,0,0
4801,5,75,0,0
4802,2,75,0,0
4803,0,75,0,0
4804,5,75,0,0
4805,0,75,0,0
4806,2,74,0,0
4807,5,74,0,0
4808,5,74,0,0
4809,3,74,0,0
4810,5,74,0,0
4811,5,74,0,0
4812,3,74,0,0
4813,0,74,0,0
4814,5,74,0,0
4815,2,74,0,0
4816,2,74,0,0
4817,5,74,0,0
4818,2,74,0,0
4819,3,74,0,0
4820,3,74,0,0
4821,3,74,0,0
4822,5,74,0,0
4823,5,74,0,0
4824,5,74,0,0
4825,5,74,0,0
4826,5,74,0,0
4827,2,74,0,0
4828,5,73,0,0
4829,0,73,0,0
4830,5,73,0,0
4831,3,73,0,0
4832,0,73,0,0
4833,5,73,0,0
4834,3,73,0,0
4835,0,73,0,0
4836,3,73,0,0
4837,5,73,0,0
4838,0,73,0,0
4839,5,73,0,0
4840,5,73,0,0
4841,2,73,0,0
4842,5,73,0,0
4843,3,73,0,0
4844,0,73,0,0
4845,5,73,0,0
4846,2,73,0,0
4847,0,73,0,1
4848,3,72,0,0
4849,0,72,0,0
4850,0,72,0,0
4851,0,72,0,0
4852,3,72,0,0
4853,5,72,0,0
4854,0,72,0,0
4855,3,72,0,0
4856,5,72,0,0
4857,0,72,0,0
4858,5,72,0,0
4859,5,72,0,0
4860,0,72,0,0
4861,0,72,0,0
4862,5,72,0,0
4863,3,72,0,0
4864,3,72,0,1
4865,3,72,0,0
4866,3,72,0,0
4867,3,72,0,0
4868,1,72,0,0
4869,2,72,0,0
4870,0,72,0,0
4871,2,72,0,0
4872,5,72,0,0
4873,0,72,0,0
4874,3,72,0,0
4875,3,72,0,0
4876,3,72,0,0
4877,5,72,0,0
4878,2,72,0,0
4879,3,72,0,0
4880,0,72,0,0
4881,3,72,0,0
4882,5,72,0,0
4883,3,72,0,0
4884,3,71,0,0
4885,1,71,0,0
4886,3,71,0,0
4887,0,71,0,0
4888,3,71,0,0
4889,0,71,0,0
4890,3,71,0,0
4891,0,71,0,0
4892,3,71,0,0
4893,3,71,0,0
4894,3,71,0,0
4895,5,71,0,0
4896,5,71,0,0
4897,3,71,0,0
4898,5,71,0,0
4899,5,71,0,0
4900,5,71,0,0
4901,1,70,0,0
4902,5,70,0,0
4903,5,70,0,0
4904,5,70,0,0
4905,5,70,0,0
4906,5,70,0,0
4907,2,70,0,0
4908,2,70,0,0
4909,3,70,0,0
4910,3,70,0,0
4911,3,70,0,0
4912,0,70,0,0
4913,1,70,0,0
4914,5,70,0,0
4915,0,70,0,0
4916,5,70,0,0
4917,1,70,0,0
4918,5,70,0,0
4919,5,70,0,0
4920,5,70,0,0
4921,5,70,0,0
4922,3,70,0,0
4923,2,70,0,0
4924,2,70,0,0
4925,5,70,0,0
4926,4,70,0,0
4927,0,70,0,0
4928,5,69,0,0
4929,3,69,0,0
4930,3,69,0,0
4931,1,69,0,0
4932,5,69,0,0
4933,3,69,0,0
4934,0,69,0,0
4935,2,69,0,0
4936,5,69,0,0
4937,5,69,0,0
4938,3,69,0,0
4939,3,69,0,0
4940,5,69,0,0
4941,3,69,0,0
4942,5,69,0,0
4943,4,69,0,0
4944,3,69,0,0
4945,3,69,0,0
4946,3,69,0,0
4947,5,69,0,0
4948,3,69,0,0
4949,3,69,0,0
4950,3,69,0,0
4951,5,69,0,0
4952,5,69,0,0
4953,0,69,0,0
4954,5,69,0,0
4955,1,69,0,0
4956,3,69,0,0
4957,0,69,0,0
4958,0,69,0,0
4959,2,69,0,0
4960,5,69,0,0
4961,2,69,0,0
4962,5,69,0,0
4963,5,69,0,0
4964,0,69,0,0
4965,0,69,0,0
4966,5,69,0,0
4967,5,69,0,0
4968,3,69,0,0
4969,5,69,0,0
4970,3,68,0,0
4971,2,68,0,0
4972,3,68,0,0
4973,3,68,0,0
4974,0,68,0,0
4975,2,68,0,0
4976,5,68,0,0
4977,3,68,0,0
4978,5,68,0,0
4979,5,68,0,0
4980,2,68,0,0
4981,3,68,0,0
4982,2,68,0,0
4983,5,68,0,0
4984,5,68,0,0
4985,0,68,0,0
4986,3,68,0,0
4987,0,68,0,0
4988,5,68,0,0
4989,5,68,0,0
4990,3,68,0,0
4991,5,68,0,0
4992,5,68,0,0
4993,2,68,0,0
4994,2,68,0,0
4995,3,68,0,0
4996,5,68,0,0
4997,5,68,0,0
4998,5,68,0,0
4999,5,68,0,0
5000,0,68,0,0
5001,5,68,0,0
5002,3,68,0,0
5003,5,68,0,0
5004,0,68,0,0
5005,3,68,0,0
5006,5,68,0,0
5007,5,68,0,0
5008,0,68,0,0
5009,5,68,0,0
5010,0,68,0,0
5011,5,68,0,0
5012,0,68,0,0
5013,3,67,0,0
5014,0,67,0,0
5015,2,67,0,0
5016,5,67,0,0
5017,5,67,0,0
5018,3,67,0,0
5019,2,67,0,0
5020,5,67,0,0
5021,0,67,0,0
5022,5,67,0,0
5023,2,67,0,0
5024,5,67,0,0
5025,5,67,0,0
5026,5,67,0,0
5027,0,67,0,0
5028,5,67,0,0
5029,5,67,0,0
5030,3,67,0,0
5031,3,67,0,0
5032,5,67,0,0
5033,3,67,0,0
5034,5,67,0,0
5035,0,67,0,0
5036,0,67,0,0
5037,5,67,0,0
5038,5,67,0,0
5039,2,67,0,0
5040,3,67,0,0
5041,5,67,0,0
5042,5,67,0,0
5043,0,67,0,0
5044,5,67,0,0
5045,0,67,0,0
5046,5,67,0,0
5047,5,67,0,0
5048,5,67,0,0
5049,0,67,0,0
5050,0,67,0,0
5051,5,67,0,0
5052,5,67,0,0
5053,0,67,0,0
5054,2,67,0,0
5055,5,66,0,0
5056,5,66,0,0
5057,5,66,0,0
5058,0,66,0,0
5059,3,66,0,0
5060,0,66,0,0
5061,0,66,0,0
5062,5,66,0,0
5063,5,66,0,0
5064,5,66,0,0
5065,5,66,0,0
5066,0,66,0,0
5067,2,66,0,0
5068,0,66,0,0
5069,0,66,0,0
5070,0,66,0,0
5071,0,66,0,0
5072,5,66,0,0
5073,0,66,0,0
5074,3,66,0,0
5075,5,66,0,0
5076,5,66,0,0
5077,5,66,0,0
5078,5,66,0,0
5079,3,66,0,0
5080,0,66,0,0
5081,3,66,0,0
5082,0,66,0,0
5083,3,66,0,0
5084,5,66,0,0
5085,5,66,0,0
5086,5,66,0,0
5087,5,66,0,0
5088,5,66,0,0
5089,1,66,0,0
5090,5,66,0,0
5091,0,66,0,0
5092,5,66,0,0
5093,5,66,0,0
5094,5,66,0,0
5095,5,66,0,0
5096,5,66,0,0
5097,5,65,0,0
5098,5,65,0,0
5099,5,65,0,0
5100,2,65,0,0
5101,2,65,0,0
5102,2,65,0,0
5103,2,65,0,0
5104,3,65,0,0
5105,2,65,0,0
5106,0,65,0,0
5107,3,65,0,0
5108,1,65,0,0
5109,0,65,0,0
5110,3,65,0,0
5111,5,65,0,0
5112,3,65,0,0
5113,5,65,0,0
5114,0,65,0,0
5115,5,65,0,0
5116,5,65,0,0
5117,0,65,0,0
5118,1,65,0,0
5119,5,65,0,0
5120,5,65,0,0
5121,0,65,0,0
5122,3,65,0,0
5123,2,65,0,0
5124,5,65,0,0
5125,2,65,0,0
5126,5,65,0,0
5127,5,65,0,0
5128,0,65,0,0
5129,5,65,0,0
5130,5,65,0,0
5131,3,65,0,0
5132,5,65,0,0
5133,5,65,0,0
5134,5,65,0,0
5135,4,65,0,0
5136,5,65,0,0
5137,5,65,0,0
5138,1,65,0,0
5139,0,65,0,0
5140,3,65,0,0
5141,2,65,0,0
5142,5,65,0,0
5143,1,65,0,0
5144,5,65,0,0
5145,2,65,0,0
5146,5,65,0,0
5147,5,65,0,0
5148,3,65,0,0
5149,5,65,0,0
5150,4,65,0,0
5151,5,65,0,0
5152,0,65,0,0
5153,5,65,0,0
5154,3,65,0,0
5155,5,65,0,0
5156,0,65,0,0
5157,0,65,0,0
5158,3,65,0,0
5159,5,64,0,0
5160,0,64,0,0
5161,5,64,0,0
5162,0,64,0,0
5163,0,64,0,0
